,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,FormQuality
58,-0.1239669421,0.9746835443,-0.1074380165,0.973628692,-0.0826446281,0.9641350211,-0.0661157025,0.9567510549,-0.0578512397,0.9451476793,-0.041322314,0.9324894515,-0.0247933884,0.9187763713,0.0165289256,0.9029535865,0.0578512397,0.8713080169,0.0826446281,0.8554852321,0.0991735537,0.8364978903,0.1239669421,0.8196202532,0.1404958678,0.8037974684,0.1983471074,0.7668776371,0.2231404959,0.7489451477,0.2479338843,0.7278481013,0.2644628099,0.7078059072,0.2892561983,0.6867088608,0.3140495868,0.6666666667,0.347107438,0.6286919831,0.3553719008,0.6097046414,0.3719008264,0.5917721519,0.3966942149,0.5759493671,0.4049586777,0.5580168776,0.3801652893,0.5464135021,0.3884297521,0.5348101266,0.4214876033,0.5337552743,0.4380165289,0.5358649789,0.4710743802,0.5421940928,0.5123966942,0.5516877637,0.4876033058,0.582278481,0.5123966942,0.6002109705,0.5289256198,0.6139240506,0.5454545455,0.6329113924,0.5537190083,0.6497890295,0.5537190083,0.667721519,0.5537190083,0.7088607595,0.5454545455,0.7299578059,0.5123966942,0.7489451477,0.4876033058,0.7700421941,0.4710743802,0.7921940928,0.4297520661,0.835443038,0.4049586777,0.8523206751,0.3719008264,0.8723628692,0.3388429752,0.891350211,0.2975206612,0.9103375527,0.2561983471,0.9282700422,0.1570247934,0.9556962025,0.1404958678,0.9662447257,0.0909090909,0.9715189873,TRUE
59,-0.1074380165,0.9799578059,-0.0909090909,0.9767932489,-0.0743801653,0.9725738397,-0.0495867769,0.9567510549,-0.0330578512,0.944092827,-0.0082644628,0.9345991561,0.0247933884,0.9208860759,0.0495867769,0.9061181435,0.0743801653,0.8902953586,0.132231405,0.858649789,0.1652892562,0.8407172996,0.173553719,0.8227848101,0.2066115702,0.8037974684,0.2314049587,0.7848101266,0.2479338843,0.7679324895,0.2975206612,0.7310126582,0.3140495868,0.7088607595,0.3388429752,0.6877637131,0.3553719008,0.667721519,0.3719008264,0.6487341772,0.3884297521,0.6297468354,0.4214876033,0.5949367089,0.4380165289,0.5801687764,0.4462809917,0.5643459916,0.4132231405,0.5548523207,0.4049586777,0.5485232068,0.4214876033,0.5453586498,0.4297520661,0.5443037975,0.4628099174,0.5580168776,0.4876033058,0.5717299578,0.4628099174,0.5864978903,0.4628099174,0.6023206751,0.479338843,0.6181434599,0.4958677686,0.6360759494,0.479338843,0.6687763713,0.479338843,0.6888185654,0.4628099174,0.7078059072,0.4545454545,0.7257383966,0.4380165289,0.7457805907,0.4214876033,0.7647679325,0.3719008264,0.7995780591,0.3553719008,0.8196202532,0.3305785124,0.8396624473,0.305785124,0.8554852321,0.2727272727,0.8744725738,0.2479338843,0.8924050633,0.173553719,0.9282700422,0.132231405,0.944092827,0.0991735537,0.9567510549,0.0578512397,0.9694092827,TRUE
60,-0.132231405,0.9831223629,-0.0991735537,0.9820675105,-0.0743801653,0.9767932489,-0.0082644628,0.9588607595,0.0165289256,0.9462025316,0.041322314,0.9324894515,0.0578512397,0.9187763713,0.0743801653,0.9050632911,0.1074380165,0.891350211,0.1570247934,0.8565400844,0.1652892562,0.8386075949,0.173553719,0.8196202532,0.1818181818,0.8016877637,0.1900826446,0.7827004219,0.2066115702,0.7626582278,0.2479338843,0.7257383966,0.2644628099,0.7078059072,0.2727272727,0.6877637131,0.2892561983,0.667721519,0.305785124,0.6497890295,0.3140495868,0.6297468354,0.3388429752,0.5959915612,0.3388429752,0.5812236287,0.2892561983,0.5696202532,0.2975206612,0.5643459916,0.2975206612,0.5611814346,0.2892561983,0.5569620253,0.305785124,0.55907173,0.3388429752,0.5706751055,0.3636363636,0.582278481,0.3884297521,0.5959915612,0.3719008264,0.6107594937,0.3801652893,0.6276371308,0.3966942149,0.6434599156,0.4132231405,0.6761603376,0.4214876033,0.6930379747,0.4214876033,0.7109704641,0.4132231405,0.7278481013,0.4049586777,0.7457805907,0.4049586777,0.7637130802,0.3884297521,0.7995780591,0.3719008264,0.8185654008,0.3636363636,0.8343881857,0.3388429752,0.8533755274,0.3140495868,0.8723628692,0.2892561983,0.891350211,0.2066115702,0.9282700422,0.1652892562,0.9430379747,0.132231405,0.9578059072,0.1074380165,0.9694092827,TRUE
61,-0.0661157025,0.9905063291,-0.0495867769,0.9894514768,-0.041322314,0.9862869198,0,0.970464135,0,0.9599156118,0.0247933884,0.9493670886,0.0247933884,0.9388185654,0.041322314,0.9251054852,0.0578512397,0.9124472574,0.0991735537,0.8818565401,0.132231405,0.8660337553,0.1487603306,0.8491561181,0.1652892562,0.832278481,0.1818181818,0.8154008439,0.2066115702,0.7964135021,0.2396694215,0.7605485232,0.2561983471,0.7405063291,0.2809917355,0.7215189873,0.2975206612,0.7035864979,0.3223140496,0.6835443038,0.347107438,0.6656118143,0.3884297521,0.6297468354,0.3966942149,0.611814346,0.4132231405,0.5959915612,0.3884297521,0.5843881857,0.3719008264,0.5748945148,0.3801652893,0.5664556962,0.3966942149,0.5611814346,0.4132231405,0.5622362869,0.4380165289,0.5717299578,0.4628099174,0.582278481,0.4380165289,0.5981012658,0.4380165289,0.6160337553,0.4545454545,0.6318565401,0.4710743802,0.6656118143,0.479338843,0.6824894515,0.479338843,0.7004219409,0.479338843,0.7162447257,0.4876033058,0.7331223629,0.4710743802,0.75,0.4545454545,0.7827004219,0.4462809917,0.8016877637,0.4380165289,0.8164556962,0.4297520661,0.835443038,0.4214876033,0.8533755274,0.4049586777,0.8713080169,0.3636363636,0.9092827004,0.3388429752,0.9282700422,0.3140495868,0.9462025316,0.2892561983,0.9651898734,TRUE
62,0.0147058824,0.908,0.0294117647,0.901,0.0367647059,0.898,0.0441176471,0.893,0.0735294118,0.879,0.0882352941,0.872,0.125,0.85,0.1544117647,0.84,0.1691176471,0.83,0.1985294118,0.806,0.2205882353,0.794,0.2352941176,0.781,0.2941176471,0.751,0.3161764706,0.735,0.3455882353,0.721,0.3897058824,0.688,0.4044117647,0.676,0.4485294118,0.653,0.4705882353,0.632,0.4926470588,0.617,0.5367647059,0.588,0.5441176471,0.572,0.5588235294,0.561,0.5808823529,0.532,0.5441176471,0.521,0.5588235294,0.512,0.5808823529,0.493,0.6029411765,0.489,0.6176470588,0.487,0.6176470588,0.491,0.6323529412,0.499,0.6102941176,0.521,0.6323529412,0.538,0.6397058824,0.552,0.6544117647,0.587,0.6617647059,0.606,0.6544117647,0.625,0.6544117647,0.665,0.6617647059,0.686,0.6397058824,0.706,0.6102941176,0.75,0.5808823529,0.773,0.5514705882,0.796,0.4485294118,0.839,0.4264705882,0.86,0.3161764706,0.893,0.2867647059,0.904,0.2352941176,0.913,0.1397058824,0.928,0.0735294118,0.929,TRUE
63,-0.1764705882,0.921,-0.1838235294,0.92,-0.1838235294,0.915,-0.1617647059,0.903,-0.1544117647,0.897,-0.1397058824,0.888,-0.125,0.878,-0.1102941176,0.868,-0.0808823529,0.856,-0.0441176471,0.829,-0.0220588235,0.815,0,0.799,0.0294117647,0.784,0.0588235294,0.77,0.0882352941,0.757,0.1470588235,0.727,0.1911764706,0.711,0.2205882353,0.692,0.2426470588,0.674,0.2720588235,0.656,0.2867647059,0.639,0.3382352941,0.604,0.3529411765,0.587,0.3602941176,0.573,0.3529411765,0.556,0.3382352941,0.544,0.3455882353,0.535,0.3602941176,0.527,0.3970588235,0.519,0.4117647059,0.519,0.4485294118,0.527,0.4632352941,0.535,0.4411764706,0.548,0.4558823529,0.563,0.4852941176,0.594,0.5,0.609,0.4926470588,0.628,0.5,0.645,0.5,0.664,0.4926470588,0.683,0.4852941176,0.723,0.4705882353,0.743,0.4411764706,0.761,0.4191176471,0.783,0.4044117647,0.803,0.375,0.822,0.3235294118,0.858,0.2941176471,0.872,0.2794117647,0.884,0.2426470588,0.895,TRUE
64,0.0441176471,0.917,0.0588235294,0.915,0.0588235294,0.911,0.0661764706,0.906,0.0882352941,0.889,0.1029411765,0.877,0.1176470588,0.866,0.1397058824,0.851,0.1617647059,0.837,0.1691176471,0.821,0.1911764706,0.807,0.2058823529,0.79,0.2352941176,0.755,0.2573529412,0.739,0.2720588235,0.72,0.2867647059,0.702,0.3014705882,0.685,0.3161764706,0.668,0.3382352941,0.649,0.3602941176,0.632,0.4117647059,0.598,0.4191176471,0.579,0.4338235294,0.567,0.4411764706,0.55,0.4191176471,0.54,0.4264705882,0.533,0.4485294118,0.527,0.4558823529,0.522,0.4779411765,0.522,0.5220588235,0.537,0.5073529412,0.55,0.5073529412,0.566,0.5073529412,0.58,0.5147058824,0.596,0.5147058824,0.613,0.5294117647,0.631,0.5220588235,0.648,0.5147058824,0.685,0.5,0.705,0.4852941176,0.725,0.4779411765,0.746,0.4558823529,0.766,0.4411764706,0.785,0.4117647059,0.804,0.375,0.824,0.3014705882,0.86,0.2867647059,0.872,0.2352941176,0.886,0.2132352941,0.898,0.1691176471,0.905,TRUE
65,-0.0073529412,0.924,0,0.921,0.0073529412,0.917,0.0220588235,0.91,0.0441176471,0.894,0.0588235294,0.883,0.0808823529,0.87,0.1029411765,0.857,0.1176470588,0.842,0.125,0.828,0.1397058824,0.811,0.1617647059,0.796,0.1911764706,0.76,0.2205882353,0.741,0.2426470588,0.725,0.2720588235,0.708,0.3088235294,0.689,0.3455882353,0.669,0.3676470588,0.652,0.3970588235,0.633,0.4338235294,0.597,0.4485294118,0.58,0.4705882353,0.563,0.4926470588,0.548,0.4779411765,0.537,0.4926470588,0.531,0.5073529412,0.525,0.5220588235,0.521,0.5294117647,0.52,0.5441176471,0.536,0.5735294118,0.55,0.5882352941,0.564,0.5955882353,0.58,0.6176470588,0.597,0.6176470588,0.613,0.625,0.631,0.625,0.649,0.6176470588,0.685,0.6176470588,0.704,0.6102941176,0.723,0.5882352941,0.743,0.5735294118,0.763,0.5441176471,0.784,0.5220588235,0.803,0.4852941176,0.823,0.4264705882,0.861,0.3897058824,0.875,0.3602941176,0.891,0.3382352941,0.901,0.3161764706,0.911,TRUE
66,0.0661764706,0.932,0.0808823529,0.929,0.1029411765,0.927,0.1397058824,0.911,0.1544117647,0.903,0.1911764706,0.892,0.1985294118,0.881,0.2279411765,0.869,0.2573529412,0.855,0.3014705882,0.825,0.3308823529,0.81,0.3529411765,0.793,0.3823529412,0.776,0.4191176471,0.76,0.4485294118,0.745,0.5,0.709,0.5,0.688,0.5220588235,0.671,0.5367647059,0.654,0.5514705882,0.637,0.5661764706,0.62,0.5882352941,0.585,0.5955882353,0.57,0.6102941176,0.554,0.6029411765,0.54,0.5882352941,0.532,0.5882352941,0.527,0.6029411765,0.523,0.6323529412,0.523,0.6470588235,0.533,0.6176470588,0.545,0.625,0.559,0.6323529412,0.574,0.6544117647,0.589,0.6691176471,0.621,0.6617647059,0.639,0.6691176471,0.657,0.6764705882,0.675,0.6691176471,0.694,0.6691176471,0.713,0.6544117647,0.752,0.6397058824,0.771,0.625,0.791,0.6029411765,0.81,0.5955882353,0.83,0.5588235294,0.849,0.5073529412,0.885,0.4632352941,0.901,0.4338235294,0.915,0.4264705882,0.925,TRUE
67,0.2867647059,0.939,0.3014705882,0.937,0.3088235294,0.933,0.3308823529,0.919,0.3455882353,0.907,0.3602941176,0.896,0.375,0.883,0.3897058824,0.872,0.4117647059,0.858,0.4485294118,0.826,0.4632352941,0.81,0.4852941176,0.794,0.5073529412,0.778,0.5294117647,0.759,0.5441176471,0.74,0.5735294118,0.702,0.5882352941,0.682,0.5882352941,0.664,0.5955882353,0.644,0.5955882353,0.625,0.6029411765,0.607,0.625,0.576,0.6323529412,0.563,0.6470588235,0.55,0.6544117647,0.538,0.6323529412,0.533,0.6323529412,0.528,0.6544117647,0.526,0.6544117647,0.539,0.6691176471,0.55,0.6838235294,0.562,0.6838235294,0.577,0.7058823529,0.592,0.7279411765,0.608,0.7352941176,0.643,0.7279411765,0.66,0.7279411765,0.679,0.7205882353,0.697,0.7132352941,0.715,0.7058823529,0.735,0.6838235294,0.775,0.6617647059,0.795,0.6323529412,0.815,0.6029411765,0.834,0.5808823529,0.853,0.5367647059,0.87,0.4779411765,0.904,0.4338235294,0.918,0.3970588235,0.929,0.375,0.936,TRUE
68,0.1617647059,0.953,0.1764705882,0.951,0.2058823529,0.938,0.2352941176,0.927,0.25,0.913,0.2720588235,0.9,0.2941176471,0.887,0.3161764706,0.87,0.3529411765,0.838,0.375,0.821,0.3897058824,0.804,0.4044117647,0.785,0.4264705882,0.767,0.4485294118,0.728,0.4705882353,0.709,0.4926470588,0.69,0.5,0.67,0.5147058824,0.651,0.5367647059,0.633,0.5588235294,0.599,0.5882352941,0.584,0.5955882353,0.571,0.6029411765,0.559,0.5882352941,0.551,0.6029411765,0.545,0.6544117647,0.543,0.6838235294,0.546,0.6764705882,0.556,0.6764705882,0.568,0.6838235294,0.581,0.7132352941,0.612,0.7205882353,0.629,0.7279411765,0.648,0.7352941176,0.667,0.7352941176,0.687,0.7352941176,0.706,0.7279411765,0.745,0.7279411765,0.765,0.7205882353,0.784,0.7132352941,0.805,0.6911764706,0.824,0.6470588235,0.86,0.625,0.876,0.5955882353,0.894,0.5661764706,0.909,0.5367647059,0.923,0.5073529412,0.937,0.4191176471,0.958,0.3970588235,0.966,0.3897058824,0.968,TRUE
69,0.2941176471,0.973,0.3014705882,0.97,0.3235294118,0.957,0.3308823529,0.948,0.3455882353,0.938,0.3676470588,0.927,0.3823529412,0.914,0.3970588235,0.9,0.4411764706,0.87,0.4558823529,0.854,0.4779411765,0.837,0.4926470588,0.819,0.5147058824,0.801,0.5514705882,0.764,0.5661764706,0.745,0.5808823529,0.725,0.5955882353,0.707,0.6029411765,0.689,0.6176470588,0.669,0.6470588235,0.636,0.6691176471,0.62,0.6838235294,0.604,0.7132352941,0.59,0.7279411765,0.578,0.75,0.567,0.7426470588,0.561,0.7720588235,0.564,0.7573529412,0.571,0.7647058824,0.583,0.7720588235,0.596,0.7794117647,0.626,0.7573529412,0.645,0.7647058824,0.662,0.7426470588,0.678,0.7426470588,0.697,0.7205882353,0.715,0.6764705882,0.755,0.6544117647,0.772,0.6397058824,0.792,0.6029411765,0.812,0.5882352941,0.829,0.5441176471,0.866,0.5294117647,0.882,0.4852941176,0.901,0.4852941176,0.914,0.4411764706,0.928,0.4117647059,0.942,0.3529411765,0.966,0.3308823529,0.975,0.2794117647,0.983,TRUE
70,0.1985294118,0.991,0.2132352941,0.99,0.2205882353,0.988,0.2647058824,0.974,0.2941176471,0.965,0.3014705882,0.955,0.3235294118,0.943,0.3455882353,0.929,0.3676470588,0.915,0.4044117647,0.884,0.4264705882,0.868,0.4411764706,0.851,0.4558823529,0.828,0.4705882353,0.801,0.4926470588,0.779,0.5367647059,0.731,0.5661764706,0.708,0.5882352941,0.684,0.6029411765,0.66,0.6102941176,0.637,0.625,0.614,0.6470588235,0.569,0.6617647059,0.548,0.6764705882,0.526,0.6838235294,0.509,0.6985294118,0.497,0.6985294118,0.486,0.7132352941,0.477,0.7279411765,0.482,0.7426470588,0.492,0.7426470588,0.504,0.7573529412,0.519,0.7794117647,0.538,0.8014705882,0.554,0.8088235294,0.594,0.8161764706,0.615,0.8088235294,0.639,0.8014705882,0.662,0.8088235294,0.685,0.7941176471,0.709,0.7720588235,0.758,0.75,0.784,0.7279411765,0.808,0.6985294118,0.834,0.6691176471,0.859,0.6470588235,0.884,0.5882352941,0.927,0.5588235294,0.945,0.5147058824,0.959,0.4779411765,0.974,TRUE
71,0.1102941176,0.995,0.125,0.992,0.1323529412,0.984,0.1470588235,0.979,0.1617647059,0.971,0.1838235294,0.961,0.1985294118,0.95,0.2132352941,0.937,0.25,0.908,0.2647058824,0.891,0.2794117647,0.873,0.3088235294,0.854,0.3161764706,0.835,0.3529411765,0.794,0.3676470588,0.772,0.3823529412,0.749,0.3970588235,0.727,0.4044117647,0.703,0.4117647059,0.68,0.4264705882,0.634,0.4338235294,0.61,0.4338235294,0.588,0.4411764706,0.564,0.4485294118,0.544,0.4558823529,0.524,0.4632352941,0.494,0.4705882353,0.483,0.4852941176,0.475,0.5,0.475,0.5147058824,0.479,0.5808823529,0.5,0.6102941176,0.518,0.6397058824,0.535,0.6617647059,0.552,0.6911764706,0.57,0.7058823529,0.589,0.7279411765,0.631,0.7426470588,0.653,0.7426470588,0.677,0.7426470588,0.701,0.7352941176,0.724,0.7132352941,0.774,0.7058823529,0.799,0.6911764706,0.824,0.6691176471,0.85,0.6397058824,0.875,0.6176470588,0.898,0.5514705882,0.941,0.5220588235,0.957,0.4926470588,0.972,TRUE
72,0.2573529412,0.998,0.2647058824,0.995,0.2720588235,0.992,0.2720588235,0.989,0.2794117647,0.985,0.2867647059,0.971,0.2941176471,0.961,0.2941176471,0.952,0.3088235294,0.939,0.3308823529,0.91,0.3455882353,0.894,0.3529411765,0.879,0.3602941176,0.858,0.375,0.817,0.3823529412,0.796,0.3897058824,0.774,0.3970588235,0.751,0.4044117647,0.705,0.4117647059,0.683,0.4191176471,0.66,0.4191176471,0.636,0.4338235294,0.59,0.4411764706,0.57,0.4485294118,0.553,0.4558823529,0.514,0.4632352941,0.499,0.4632352941,0.485,0.4632352941,0.477,0.4926470588,0.475,0.5147058824,0.485,0.5441176471,0.494,0.5661764706,0.506,0.6176470588,0.534,0.6397058824,0.555,0.6544117647,0.572,0.6691176471,0.591,0.6764705882,0.629,0.6911764706,0.649,0.6911764706,0.669,0.6838235294,0.69,0.6691176471,0.735,0.6544117647,0.758,0.6397058824,0.781,0.625,0.804,0.5735294118,0.854,0.5588235294,0.877,0.5294117647,0.899,0.4926470588,0.921,0.4191176471,0.955,0.3823529412,0.968,TRUE
73,0.125,0.988,0.1323529412,0.985,0.1397058824,0.979,0.1617647059,0.963,0.1764705882,0.951,0.1911764706,0.939,0.2058823529,0.925,0.2132352941,0.911,0.2352941176,0.892,0.2573529412,0.854,0.2794117647,0.831,0.2941176471,0.81,0.3088235294,0.787,0.3235294118,0.765,0.3382352941,0.74,0.3602941176,0.692,0.375,0.669,0.3823529412,0.647,0.3970588235,0.623,0.4191176471,0.601,0.4191176471,0.581,0.4411764706,0.542,0.4779411765,0.523,0.4779411765,0.509,0.4926470588,0.495,0.5,0.483,0.5147058824,0.476,0.5220588235,0.477,0.5588235294,0.495,0.5661764706,0.509,0.5882352941,0.523,0.6029411765,0.54,0.6102941176,0.558,0.6176470588,0.576,0.6544117647,0.614,0.6617647059,0.632,0.6617647059,0.652,0.6691176471,0.672,0.6544117647,0.692,0.6617647059,0.713,0.6323529412,0.754,0.6323529412,0.775,0.6176470588,0.798,0.6029411765,0.819,0.5882352941,0.841,0.5661764706,0.863,0.5220588235,0.906,0.4926470588,0.926,0.4632352941,0.944,0.4264705882,0.962,TRUE
74,-0.0196078431,0.9617834395,0,0.9564755839,0.0098039216,0.9511677282,0.0196078431,0.9479830149,0.0490196078,0.9416135881,0.0882352941,0.9278131635,0.0980392157,0.9182590234,0.1274509804,0.9097664544,0.137254902,0.8991507431,0.1862745098,0.872611465,0.2254901961,0.855626327,0.2549019608,0.8418259023,0.2745098039,0.8259023355,0.3333333333,0.7898089172,0.3529411765,0.7717622081,0.3823529412,0.7526539278,0.4117647059,0.7356687898,0.4607843137,0.6974522293,0.4901960784,0.6794055202,0.5,0.661358811,0.5098039216,0.6433121019,0.5392156863,0.6093418259,0.5588235294,0.5923566879,0.5784313725,0.5774946921,0.6078431373,0.5498938429,0.6274509804,0.5445859873,0.6274509804,0.5329087049,0.6274509804,0.5286624204,0.637254902,0.525477707,0.6568627451,0.5286624204,0.6764705882,0.5371549894,0.6862745098,0.5445859873,0.7058823529,0.5700636943,0.7254901961,0.5891719745,0.7352941176,0.6050955414,0.7352941176,0.6242038217,0.7254901961,0.6666666667,0.7254901961,0.6889596603,0.7058823529,0.7123142251,0.6862745098,0.7356687898,0.6666666667,0.7845010616,0.6274509804,0.8099787686,0.5980392157,0.8375796178,0.568627451,0.864118896,0.4705882353,0.9129511677,0.431372549,0.9341825902,0.3725490196,0.9511677282,0.3235294118,0.9628450106,0.2450980392,0.9755838641,0.2058823529,0.9777070064,TRUE
75,0.1176470588,0.9723991507,0.1176470588,0.9702760085,0.1176470588,0.966029724,0.1274509804,0.9585987261,0.1470588235,0.949044586,0.1470588235,0.9373673036,0.1568627451,0.9225053079,0.1764705882,0.906581741,0.1960784314,0.8906581741,0.2058823529,0.8715498938,0.2352941176,0.8513800425,0.2549019608,0.8322717622,0.2843137255,0.8110403397,0.3235294118,0.7887473461,0.362745098,0.7653927813,0.3823529412,0.7441613588,0.4019607843,0.7229299363,0.431372549,0.6985138004,0.4509803922,0.6762208068,0.4607843137,0.6549893843,0.4901960784,0.6316348195,0.5098039216,0.6114649682,0.5294117647,0.5891719745,0.5490196078,0.5711252654,0.568627451,0.550955414,0.6078431373,0.5212314225,0.6274509804,0.5116772824,0.637254902,0.5053078556,0.6666666667,0.5053078556,0.6568627451,0.5106157113,0.6862745098,0.5201698514,0.6960784314,0.5360934183,0.7058823529,0.5530785563,0.7156862745,0.5732484076,0.7156862745,0.593418259,0.7156862745,0.6135881104,0.7254901961,0.6337579618,0.7254901961,0.6560509554,0.7254901961,0.678343949,0.7156862745,0.7027600849,0.6862745098,0.7261146497,0.6862745098,0.7494692144,0.6764705882,0.7738853503,0.6470588235,0.7983014862,0.6274509804,0.8227176221,0.6078431373,0.847133758,0.5882352941,0.8715498938,0.5392156863,0.8938428875,0.5,0.91507431,0.4705882353,0.9331210191,TRUE
76,0.2450980392,0.9723991507,0.2647058824,0.9681528662,0.2745098039,0.9585987261,0.2941176471,0.9469214437,0.3137254902,0.9352441614,0.3333333333,0.9193205945,0.3529411765,0.9033970276,0.3725490196,0.8853503185,0.3921568627,0.8662420382,0.4117647059,0.8460721868,0.431372549,0.8259023355,0.4607843137,0.804670913,0.4901960784,0.7834394904,0.5294117647,0.7600849257,0.5490196078,0.7377919321,0.5784313725,0.7154989384,0.5980392157,0.6921443737,0.5980392157,0.6709129512,0.6274509804,0.6486199575,0.637254902,0.6263269639,0.6568627451,0.6050955414,0.6764705882,0.5838641189,0.6862745098,0.5658174098,0.6764705882,0.5477707006,0.6960784314,0.5329087049,0.6960784314,0.5212314225,0.7156862745,0.516985138,0.7254901961,0.5148619958,0.7450980392,0.516985138,0.7647058824,0.5233545648,0.7745098039,0.5350318471,0.7941176471,0.5498938429,0.8137254902,0.5658174098,0.8137254902,0.5838641189,0.8333333333,0.6029723992,0.8333333333,0.6210191083,0.8431372549,0.6422505308,0.8333333333,0.6645435244,0.8333333333,0.686836518,0.8333333333,0.7091295117,0.8235294118,0.7335456476,0.7941176471,0.7579617834,0.7745098039,0.7834394904,0.7549019608,0.8067940552,0.7254901961,0.8322717622,0.6960784314,0.855626327,0.6470588235,0.8800424628,0.5980392157,0.9012738854,0.5588235294,0.9214437367,0.5098039216,0.9384288747,TRUE
77,0.137254902,0.966029724,0.1568627451,0.9607218684,0.1960784314,0.9511677282,0.2254901961,0.940552017,0.2450980392,0.9267515924,0.2745098039,0.9129511677,0.2941176471,0.8959660297,0.3137254902,0.8779193206,0.3431372549,0.8598726115,0.3725490196,0.8407643312,0.4019607843,0.8205944798,0.431372549,0.8004246285,0.4705882353,0.7791932059,0.5,0.7569002123,0.5392156863,0.7356687898,0.568627451,0.7144373673,0.6078431373,0.6921443737,0.6176470588,0.6709129512,0.637254902,0.6486199575,0.6470588235,0.627388535,0.6568627451,0.6061571125,0.6764705882,0.58492569,0.6862745098,0.5647558386,0.6960784314,0.5456475584,0.7058823529,0.5307855626,0.7156862745,0.5138004246,0.7352941176,0.5116772824,0.7254901961,0.5148619958,0.7450980392,0.5233545648,0.7549019608,0.5371549894,0.7745098039,0.5541401274,0.7941176471,0.5721868365,0.7941176471,0.5912951168,0.8039215686,0.6082802548,0.8039215686,0.627388535,0.8137254902,0.6486199575,0.8039215686,0.6687898089,0.8039215686,0.6900212314,0.7941176471,0.7123142251,0.7647058824,0.7335456476,0.7450980392,0.7569002123,0.7254901961,0.7791932059,0.6960784314,0.8014861996,0.6568627451,0.8248407643,0.6274509804,0.847133758,0.5882352941,0.8683651805,0.5392156863,0.889596603,0.5,0.9087048832,0.4411764706,0.9267515924,0.4019607843,0.940552017,TRUE
78,0.0882352941,0.9734607219,0.1176470588,0.9639065817,0.137254902,0.9543524416,0.1470588235,0.9437367304,0.1568627451,0.9309978769,0.1764705882,0.91507431,0.1960784314,0.9012738854,0.2156862745,0.8853503185,0.2450980392,0.8683651805,0.2647058824,0.8492569002,0.2941176471,0.8290870488,0.3235294118,0.8110403397,0.3921568627,0.7685774947,0.4215686275,0.7473460722,0.4509803922,0.7250530786,0.4803921569,0.7038216561,0.5098039216,0.6836518047,0.5294117647,0.6624203822,0.5490196078,0.6401273885,0.568627451,0.6178343949,0.5784313725,0.5997876858,0.5980392157,0.5806794055,0.6078431373,0.5615711253,0.6176470588,0.5445859873,0.6274509804,0.5307855626,0.6666666667,0.5201698514,0.6666666667,0.5127388535,0.6568627451,0.5106157113,0.6666666667,0.5159235669,0.6862745098,0.5233545648,0.7058823529,0.5360934183,0.7254901961,0.550955414,0.7352941176,0.567940552,0.7450980392,0.5859872611,0.7549019608,0.6050955414,0.7549019608,0.6242038217,0.7549019608,0.644373673,0.7450980392,0.6889596603,0.7352941176,0.7101910828,0.7156862745,0.7335456476,0.6960784314,0.7547770701,0.6764705882,0.7770700637,0.6470588235,0.8004246285,0.6274509804,0.8227176221,0.5882352941,0.8439490446,0.5588235294,0.8651804671,0.5294117647,0.8853503185,0.4803921569,0.9044585987,0.4411764706,0.9214437367,0.3921568627,0.9363057325,TRUE
79,0.068627451,0.9734607219,0.0784313725,0.9702760085,0.0980392157,0.9639065817,0.1176470588,0.9554140127,0.137254902,0.9437367304,0.1568627451,0.9299363057,0.1862745098,0.9140127389,0.2058823529,0.9002123142,0.2549019608,0.8619957537,0.2745098039,0.8407643312,0.2941176471,0.8205944798,0.3137254902,0.8004246285,0.3333333333,0.7791932059,0.362745098,0.7579617834,0.3823529412,0.7356687898,0.4019607843,0.7123142251,0.4215686275,0.6900212314,0.431372549,0.6687898089,0.4509803922,0.6475583864,0.4607843137,0.627388535,0.4607843137,0.6093418259,0.4607843137,0.5891719745,0.4607843137,0.5711252654,0.4509803922,0.5552016985,0.4509803922,0.5403397028,0.4803921569,0.5212314225,0.5,0.516985138,0.5196078431,0.516985138,0.5098039216,0.5212314225,0.5392156863,0.5297239915,0.5588235294,0.5403397028,0.568627451,0.5541401274,0.5784313725,0.567940552,0.5980392157,0.58492569,0.6176470588,0.601910828,0.6176470588,0.6199575372,0.6274509804,0.6390658174,0.6274509804,0.6602972399,0.6274509804,0.6804670913,0.6274509804,0.7016985138,0.6176470588,0.7229299363,0.6274509804,0.7675159236,0.6176470588,0.7898089172,0.6078431373,0.8142250531,0.5784313725,0.8375796178,0.5490196078,0.8619957537,0.5196078431,0.8842887473,0.4803921569,0.9055201699,0.4411764706,0.9256900212,0.3823529412,0.9437367304,TRUE
